YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST_FLAG,PREVIOUS_FLAG,BENEFICIAL_OWNER,BO_COUNTRY,COMMERCIAL_OPERATOR,REGISTERED_OWNER,RO_COUNTRY,PLACE,COUNTRY,ARRIVAL
2022,9203760,SONANGOL LUANDA,Crude Oil Tanker,"81,230","23,192",2000,Bahamas,,SONANGOL,Angola,SONANGOL,Sonangol Shipping Luanda Ltd,Bahamas,Alang,India,22-May
2022,9180114,SONANGOL GIRASSOL,Crude Oil Tanker,"81,230","23,313",2000,Bahamas,,SONANGOL,Angola,SONANGOL,Sonangol Shipping Girassol Ltd,Bahamas,Chittagong,Bangladesh,22-May
2022,7027021,DYNAMIC EXPLORER,Fish Factory Ship,"3,889","3,588",1970,Palau,Argentina,Dynamic Marine SA,Argentina,Dynamic Marine SA,Dynamic Marine SA,Argentina,Alang,India,22-Jan
2022,7128851,HAREN,Fishing Vessel,"1,955","1,713",1972,Palau,Argentina,Harengus SA,Argentina,Harengus SA,Harengus SA,Argentina,Alang,India,22-Jan
2022,7618246,SOLIDOR 2,Passenger/Ro-Ro Ship (Vehicles),"3,401",,1977,Unknown,,Unknown,Argentina,Unknown,Unknown,Unknown,Buenos Aires,Argentina,22-May
2022,8912417,MIRAMBEENA,Passenger/Ro-Ro Ship (Vehicles),500,,1991,Australia,,Australia Govt,Australia,Tasmania Govt,Tasmania Govt Dept of Trans,Australia,Hobart,Australia,22-Jun
2022,9307712,UP SAFIRA,Platform Supply Ship,"2,919",,2005,Mexico,,Ultrapetrol Bahamas Ltd,Bahamas,Oceanmarine SA,Padow Shipping Inc,Panama,Unknown,Mexico,21-Oct
2022,8038182,ARISTOTLE,Fish Factory Ship,"6,144","3,190",1982,Cameroon,,Pescador Ltd,Belize,Pescador Ltd,Pescador Ltd,Belize,Alang,India,22-Sep
2022,8721088,LEO,Fish Factory Ship,"6,232","5,013",1985,Unknown,,Pescatlant Ltd,Belize,Pescatlant Ltd,Pescatlant Ltd,Belize,Aliaga,Turkey,22-Apr
2022,9204752,NAVION ANGLIA,Shuttle Tanker,"72,449","26,475",1999,Togo,Norway,Altera Infrastructure LP,Bermuda,Altera Infrastructure Norway,Altera Grand Banks Shipping,Norway,Aliaga,Turkey,22-Feb
2022,9233806,PETRONORDIC,Shuttle Tanker,"54,865","17,483",2002,Norway (Nis),,Altera Infrastructure LP,Bermuda,Altera Infrastructure Norway,Altera Shuttle Loading Pte Ltd,Singapore,Aliaga,Turkey,22-Sep
2022,8500537,FALCON SPIRIT,"FSO, Oil","70,434","22,793",1986,Panama,Bahamas,Altera Infrastructure LP,Bermuda,Altera Operations Australia,Altera Al Rayyan LLC,Marshall Islands,Alang,India,22-Oct
2022,9073438,JENGA,Ore Carrier,"1,48,159","39,613",1994,Comoros,Isle of Man,Berge Bulk Ltd,Bermuda,Berge Bulk Maritime Pte Ltd,Berge Kangchenjunga Co Inc,Marshall Islands,Chittagong,Bangladesh,22-Jan
2022,9223590,BERGE AORAKI,Bulk Carrier,"87,322","21,285",2000,Isle Of Man,,Berge Bulk Ltd,Bermuda,Berge Bulk Maritime Pte Ltd,Berge Aoraki Co SA,Panama,Chittagong,Bangladesh,22-Mar
2022,9221906,BERGE ARCTIC,Ore Carrier,"91,563","27,461",2001,Panama,,Berge Bulk Ltd,Bermuda,Berge Bulk Maritime Pte Ltd,Berge Arctic Co SA,Panama,Alang,India,22-Mar
2022,9233337,BERGE APO,Bulk Carrier,"85,888","20,668",2000,Isle Of Man,,Berge Bulk Ltd,Bermuda,Hillsboro Co SA,Hillsboro Co SA,Panama,Alang,India,22-Dec
2022,8755364,OBI,"Drilling Rig, semi Submersible","22,394","27,225",1987,Comoros,Liberia,Borr Drilling Ltd,Bermuda,Noble Drilling Services Inc,Noble Leasing Switzerland GmbH,Switzerland,Alang,India,22-May
2022,7380693,VICE,"FPSO, Oil","72,654","27,130",1976,St Kitts & Nevis,Singapore,BW Offshore Ltd,Bermuda,BW Offshore Singapore Pte Ltd,BW Cidade de Sao Vicente,Singapore,Alang,India,22-Feb
2022,8017815,ROAR,"FPSO, Oil","71,142","26,293",1981,St Kitts & Nevis,Singapore,BW Offshore Ltd,Bermuda,BW Offshore Singapore Pte Ltd,BW Umuroa Pte Ltd,Singapore,Alang,India,22-Apr
2022,8617093,INDOIA,Products Tanker,"25,803","9,420",1996,Gabon,Brazil,PETROBRAS,Brazil,TRANSPETRO,PETROBRAS,Brazil,Chittagong,Bangladesh,22-Jan
2022,8421171,RAJA,Crude/Oil Products Tanker,"35,845","14,409",1993,St Kitts & Nevis,Brazil,PETROBRAS,Brazil,TRANSPETRO,PETROBRAS,Brazil,Alang,India,22-Feb
2022,8754073,BRAS XV,"Production Platform, semi submersible","13,155","13,363",1983,St Kitts & Nevis,Marshall Islands,PETROBRAS,Brazil,PETROBRAS,PETROBRAS,Brazil,Alang,India,22-Mar
2022,9183283,SONG,Shuttle Tanker,"80,086","23,236",2000,St Kitts & Nevis,Bahamas,PETROBRAS,Brazil,TRANSPETRO,Transpetro International BV,Brazil,Alang,India,22-Apr
2022,8754009,BRAS VII,"Production Platform, semi submersible","10,240","11,946",1977,St Kitts & Nevis,Panama,PETROBRAS,Brazil,PETROBRAS,PETROBRAS,Brazil,Alang,India,22-Jun
2022,7911521,LOUISIANA,"Drilling Rig, semi Submersible","15,164","16,750",1982,Palau,Liberia,Petroserv SA,Brazil,Ventura Petroleo Ltda,Louisiana Overseas,British Virgin Islands,Alang,India,22-Oct
2022,6905745,POLAR S,Passenger/Cruise,"4,998",,1969,Unknown,,3264741 Nova Scotia Ltd,Canada,3264741 Nova Scotia Ltd,3264741 Nova Scotia Ltd,Canada,Aliaga,Turkey,22-Dec
2022,9041253,Y HARMONY,Passenger/Cruise,"70,538","31,198",1994,Panama,,Century Harmony Cruise Ltd,China,Century Harmony Cruise Ltd,Century Harmony Cruise Ltd,Marshall Islands,Gadani,Pakistan,22-Feb
2022,9157519,YETI,Chemical Tanker,"9,549","4,603",1997,St Kitts & Nevis,Panama,Chen F,China,Hongkong Asia International,Hongkong Asia International,Hong Kong,Alang,India,22-Jan
2022,9149574,BO HAI WAN,Container Ship (Fully Cellular),"4,007",,1996,China,,Dalian Jifa Ship Management Co,China,Dalian Jifa Bohai,Dalian Jifa Bohai,China,Unknown,China  ,22-Apr
2022,9178408,CHANGI,Bulk Carrier,"38,647","9,824",1998,Liberia,Hong Kong,Dongguan Guantai Industrial,China,Dongguan Haichang Shpg Co Ltd,Hong Kong Haichang Global Ltd,Hong Kong,Gadani,Pakistan,22-Dec
2022,9004097,DAWN LUCK,Chemical/Products Tanker,"3,685","2,012",1991,Panama,,Ever Union Intermaritime,China,Ever Union Intermaritime,Star Galaxy Enterprises Corp,Anguilla,Chittagong,Bangladesh,22-Oct
2022,9174426,ASIAN GLORY,Chemical/Products Tanker,"6,281","3,413",1997,Panama,,Glory Intl Shipmanagement Co,China,Glory Prosperity Tanker Trans,Glory Prosperity Tanker Trans,Hong Kong,Chittagong,Bangladesh,22-Mar
2022,9065132,KIM SENG 3,Chemical/Products Tanker,"2,043","1,393",1992,Togo,,Greatsources Shipping,China,Kind Glory Shipping Co Ltd,Century Shipping & Trading Ltd,Marshall Islands,Chittagong,Bangladesh,22-Jun
2022,8806503,SHUN FU,Bulk Carrier,"38,337","10,672",1990,Panama,,Greatsources Shipping,China,Greatsources Shipping,Shunfu Shipping Hong Kong Ltd,Hong Kong,Chittagong,Bangladesh,22-Dec
2022,8303616,F. LONLINE,Chemical/Products Tanker,"4,301","3,019",1983,Belize,,He J,China,Brilliant Trade International,Brilliant Trade International,Hong Kong,Fujian,China  ,22-Sep
2022,8513405,ZOFFA,Bunkering Tanker (Oil),"5,847","2,900",1986,Sierra Leone,,Li X,China,Joffa Trade International Co,Joffa Trade International Co,Hong Kong,Chittagong,Bangladesh,22-Apr
2022,9078141,JUNE LUCK,Products Tanker,"3,332","2,582",1993,Sierra Leone,,Lu J,China,Morning On Corp Ltd,Morning On Corp Ltd,Hong Kong,Chittagong,Bangladesh,22-Jun
2022,9169548,MASCOT,Crude Oil Tanker,"57,947","16,616",1998,St Kitts & Nevis,Panama,Ming Han Shipping Ltd,China,Star Ocean Shipmanage Ltd,Sinostar Marine Group Ltd,Hong Kong,Chittagong,Bangladesh,22-Jul
2022,9203992,YA ZHOU XIONG SHI,Products Tanker,"23,357","9,868",1999,China,,Nanjing Tanker Corp,China,Nanjing Tanker Corp,Nanjing Tanker Corp,China,Jiangyin,China  ,22-May
2022,9185217,NING HUA 410,Chemical/Products Tanker,"4,391",,1998,China,,Nanjing Yangyang Chemical,China,Nanjing Yangyang Chemical,Nanjing Yangyang Chemical,China,Zhoushan,China  ,22-Jun
2022,9191917,NING HUA 411,Chemical/Products Tanker,"8,683","4,476",1999,China,,Nanjing Yangyang Chemical,China,Nanjing Yangyang Chemical,Nanjing Yangyang Chemical,China,Xinhui,China  ,22-Aug
2022,9084695,BONVOY 8,Products Tanker,"5,944","3,348",1994,Palau,Panama,Qiu L,China,Sure Metro Ltd,Sure Metro Ltd,Hong Kong,Chittagong,Bangladesh,22-Sep
2022,8217116,TAI NING,Refrigerated Cargo Ship,"3,260","2,055",1983,Panama,,Shandong Zhonglu Oceanic,China,Shandong Zhonglu Fishery Shpg,Shandong Zhonglu Fishery Shpg,China,Chittagong,Bangladesh,22-May
2022,8026907,ZHEN HUA 19,Heavy Load Carrier,"28,559","18,660",1984,St Vincent & The Grenadines,,Shanghai Zhenhua Port,China,Shanghai Zhenhua Shipping Co,Zhen Hua 3 Shipping - SVG,St Vincent & The Grenadines,Gadani,Pakistan,22-Jan
2022,9158331,T AURORA,Chemical/Products Tanker,"1,991","1,212",1996,Palau,Hong Kong,Sinochem International Corp,China,Shanghai Junzheng Shipping,SC Aurora Shipping Co Ltd,Hong Kong,Chittagong,Bangladesh,22-Mar
2022,8121915,SIN 8,Anchor Handling Tug Supply,"1,330","1,391",1985,Gabon,Panama,Sinopec Offshore Oilfield Serv,China,Sinopec Offshore Oilfield Serv,Sinopec Offshore Oilfield Serv,China,Chittagong,Bangladesh,22-Jul
2022,8700395,JOINT LUCK,Products Tanker,"3,491","2,071",1987,Gabon,Sierra Leone,Wang Q,China,Hongkong Hanxing Intl Holding,Hongkong Hanxing Intl Holding,Hong Kong,Chittagong,Bangladesh,22-Dec
2022,9044085,SEARICH,Products Tanker,"3,244","1,778",1992,Panama,,Wu H,China,Ace Marine Ltd,Yu Hong Industrial Investment,Hong Kong,Chittagong,Bangladesh,22-Oct
2022,8528553,OCEAN ALICE,Products Tanker,"3,448","3,071",2002,Unknown,,Wu W,China,Kind Glory Shipping Co Ltd,Shun Sheng HK Shipping Co Ltd,Hong Kong,Chittagong,Bangladesh,22-Jul
2022,9110638,RICH SINO,Chemical Tanker,"19,095","7,301",1996,Panama,,Yang JW,China,Enrich Sino International Ltd,Enrich Sino International Ltd,Hong Kong,Chittagong,Bangladesh,22-Jan
2022,9105102,OCEAN RI,Chemical/Products Tanker,"26,218","9,597",1996,Palau,Cook Islands,Zhang BW,China,Hongkong Ocean Rich Shipping,Hongkong Ocean Rich Shipping,Hong Kong,Chittagong,Bangladesh,22-Aug
2022,8426418,HANG JUN 4001,Trailing Suction Hopper Dredger,"5,400","4,000",1971,China ,,China Govt,China ,CCCC Shanghai Dredging Co Ltd,China Govt Shanghai Waterway,China ,Fujian,China  ,22-Jan
2022,8422711,HAI FENG 698,Fish Carrier,"12,398","7,262",1984,Panama,,China National Fisheries Corp,China ,Zhongyu Global Seafood Corp,Jetmax Development Ltd,Hong Kong,Chittagong,Bangladesh,22-Nov
2022,8011598,SHUN RONG,Products Tanker ,"1,336",,1980,St Kitts & Nevis,Sierra Leone,Guo CB,China ,Guo CB,Guo CB,China ,Chittagong,Bangladesh,22-Dec
2022,8810334,UEI MARU,General Cargo Ship,699,757,1988,Mongolia,Sierra Leone,Chen G,China  ,Forward Marine Ltd,Uei Maru Marine Co Ltd,Hong Kong,Chittagong,Bangladesh,22-Oct
2022,8810803,YOU YI 20,Bulk Carrier,"13,792",,1992,China  ,,China Shipping Bulk Carrier Co,China  ,China Shipping Bulk Carrier Co,Shanghai Jiahe Shipping Co Ltd,China  ,Jiangyin,China  ,22-Sep
2022,8901822,BELL,Bulk Carrier,"25,891","7,995",1989,St Kitts & Nevis,Panama,Dalian Rongzhan Shipping Co,China  ,Ningbo Beilun Shipping Co Ltd,Dalian Rongzhan Shipping Co,China  ,Chittagong,Bangladesh,22-Dec
2022,8813582,GLOBAL MARINER,Refrigerated Cargo Ship,"6,545","4,010",1989,Panama,,Greatsources Shipping,China  ,Greatsources Shipping,Hong Fa Shipping Ltd,Hong Kong,Chittagong,Bangladesh,22-May
2022,8808367,YUE DIAN 1,Bulk Carrier,"36,858","10,368",1989,China  ,,Guangdong Yudean Group Co Ltd,China  ,Guangdong Yudean Shpg Co Ltd,Guangdong Yudean Shpg Co Ltd,China  ,Zhoushan,China  ,22-Mar
2022,8900488,YUE DIAN 3,Bulk Carrier,"36,120","9,750",1989,China  ,,Guangdong Yudean Group Co Ltd,China  ,TOSCO KEYMAX Intl Ship Mgmt,Guangdong Yudean Shpg Co Ltd,China  ,Xinhui,China  ,22-Oct
2022,8716708,DA TANG 1 HAO,Bulk Carrier,"37,222","10,406",1989,China  ,,Jiangsu Datang Shipping Co Ltd,China  ,Jiangsu Datang Shipping Co Ltd,Jiangsu Datang Shipping Co Ltd,China  ,"Jiangyin,",China  ,22-Mar
2022,8901810,BEI LUN 6,Bulk Carrier,"25,766","8,015",1989,Sierra Leone,China  ,Nanjing Iron & Steel United,China  ,Ningbo Beilun Shipping Co Ltd,Ningbo Beilun Shipping Co Ltd,China  ,Chittagong,Bangladesh,22-Oct
2022,8904214,FUNING 2,Bulk Carrier,"13,695","5,002",1989,Panama,China  ,Ningbo Pacific Shipping Co Ltd,China  ,Ningbo Pacific Shipping Co Ltd,Ningbo Pacific Shipping Co Ltd,China  ,Chittagong,Bangladesh,22-Dec
2022,9035577,JIN TA 12,Bulk Carrier,"7,102",,1990,China  ,,Wuhan Juntai Wuliu Co Ltd,China  ,Wuhan Juntai Wuliu Co Ltd,Wuhan Juntai Wuliu Co Ltd,China  ,Zhoushan,China  ,22-May
2022,9378797,LIAN YING 38,Container Ship (Fully Cellular),"2,591",,2005,China  ,,Zhuhai Qiao Island,China  ,Zhuhai Qiao Island,Zhuhai Qiao Island,China  ,Unknown,China  ,22-May
2022,8351118,LUBENICE,Passenger/Ro-Ro Ship (Vehicles),"2,425",,1983,Croatia,,Jadrolinija,Croatia,Jadrolinija,Jadrolinija,Croatia,Aliaga,Turkey,22-Apr
2022,6922432,ULISES,Patrol Vessel,"1,590",,1969,Cuba,,Cuba Govt Border Guard,Cuba,Cuba Govt Border Guard,Cuba Govt Border Guard,Cuba,Bahia Honda,Cuba,22-Apr
2022,5142750,EVANGELIYA,Accommodation Ship,967,,1959,Cyprus,,Metis Platforms Ltd,Cyprus,Metis Platforms Ltd,Metis Platforms Ltd,Cyprus,Aliaga,Turkey,22-Mar
2022,7359400,TITAN,Passenger/Cruise,"15,402","9,127",1975,Palau,Cyprus,Salamis Cruises,Cyprus,Salamis Cruises,Mana Shipping Co Ltd,Cyprus,Gadani,Pakistan,22-Apr
2022,8312100,LINDA STAR,Bulk Carrier,"17,065","6,475",1984,Panama,,Sesco Trading Cyprus Ltd,Cyprus,Jet Shipmanagement Ltd,Jet Shipmanagement Ltd,Marshall Islands,Gadani,Pakistan,22-Oct
2022,7610414,SVEABORG,Fish Factory Ship,"5,925","5,015",1979,Cameroon,,Sundborn Management Ltd,Cyprus,Sundborn Management Ltd,Camelford Ltd,St Vincent & The Grenadines,Alang,India,22-Apr
2022,9246736,MAERSK HELPER,Anchor Handling Tug Supply,"3,427",,2002,Denmark,,Moller AP,Denmark,Maersk Supply Service AS,Maersk Supply Service AS,Denmark,Grenaa,Denmark,22-Apr
2022,9245914,MAERSK WINNER,Anchor Handling Tug Supply,"6,655","6,898",2003,Isle Of Man,,Moller AP,Denmark,Maersk Supply Service AS,Maersk Supply Service Subsea,United Kingdom,Grenaa,Denmark,22-Jul
2022,9193795,MAERSK ATTENDER,Anchor Handling Tug Supply,"6,689","6,190",2000,Isle Of Man,,Moller AP,Denmark,Maersk Supply Service AS,Maersk Supply Service Subsea,United Kingdom,Grenaa,Denmark,22-Aug
2022,7704849,NORDVAAG,Palletised Cargo Ship,"2,854",,1979,Denmark,,Norresundby Rederi A/S,Denmark,Norresundby Rederi & Shipping,Norwegian Seaweed Production,Denmark,Grenaa,Denmark,22-Jan
2022,7368970,SUSANITA,Fishing Vessel,516,,1973,Denmark,,Schmidt RH,Denmark,Schmidt RH,Schmidt RH,Denmark,Grenaa,Denmark,22-Jul
2022,8913629,ADMARINE 100,"FSO, Oil","28,223","8,774",1992,Unknown,Panama,Advanced Energy Systems,Egypt,Advanced Energy Systems,Advanced Energy Systems,Egypt,Gadani,Pakistan,22-Jun
2022,8611453,NUWAYBA,Ro-Ro Cargo Ship,"6,650","2,738",1989,Egypt,,Egyptian Navigation Co,Egypt,Egyptian Navigation Co,Egyptian Navigation Co,Egypt,Alexandria,Egypt,22-Mar
2022,8317588,RAS MOHAMED,Ro-Ro Cargo Ship,"6,650","2,700",1986,Egypt,,Egyptian Navigation Co,Egypt,Egyptian Navigation Co,Egyptian Navigation Co,Egypt,Alexandria,Egypt,22-Aug
2022,8987498,PORT SAID STAR,Bunkering Tanker (Oil),529,,2002,Egypt,,Elzeky Marine Service,Egypt,Elzeky Marine Service,Elzeky Marine Service,Egypt,Suez,Egypt,22-Apr
2022,8766545,TRAINER 1,"Crane Vessel, non propelled","2,570","2,449",1966,St Kitts & Nevis,Panama,Maridive & Oil Services SAE,Egypt,Valentine Maritime Co Gulf LLC,Ocean Marine FZC,United Arab Emirates,Gadani,Pakistan,22-Oct
2022,8316871,NIELS PAULI,Fishing Vessel,742,,1983,Faeroe Islands,,Hammer M,Faeroe Islands,Hammer M,Niels Pauli,Faeroe Islands,Esbjerg,Denmark,22-May
2022,6404375,LOMAIVITI PRINCESS V,Passenger/Ro-Ro Ship (Vehicles),"4,939","3,652",1964,Fiji,,Goundar Shipping Ltd,Fiji,Goundar Shipping Ltd,Goundar Shipping Ltd,Fiji,Alang,India,22-May
2022,7710525,ABEILLE LANGUEDOC,Tug,"1,585",,1979,France,,Bourbon Corp SA,France,Les Abeilles,Leaseflow SAS,France,Brest,France,22-Aug
2022,7710513,ABEILLE FLANDRE,Tug,"1,577",,1978,France,,Bourbon Corp SA,France,Les Abeilles,Leaseflow SAS,France,Brest,France,22-Sep
2022,9194115,OCEANIC CHALLENGER,Research Survey Vessel,"7,127","3,524",2000,Norway (Nis),,CGG SA,France,Geofield Ship Management,Geo Vessels AS,Norway,Aliaga,Turkey,22-Feb
2022,5304011,S. T. CRAPO,"Bulk Cement Barge, non propelled","4,769",,1927,United States Of America,,Lafarge SA,France,Lafarge North America Inc,Lafarge North America Inc,United States Of America,Port Colborne,Canada,22-Sep
2022,9088938,VIVIA,Asphalt/Bitumen Tanker,"5,942","3,065",1994,Comoros,Panama,Rubis SCA,France,Blue Round Shipping Corp,Blue Round Shipping Corp,Panama,Chittagong,Bangladesh,22-Nov
2022,9167186,RUGEN 7,Crude/Oil Products Tanker,"22,181","8,866",2001,Comoros,Liberia,Chemikalien Seetransport GmbH,Germany,Handytankers K/S,Sarlin Enterprises SA,Liberia,Chittagong,Bangladesh,22-Mar
2022,6507983,SAN REMO,General Cargo Ship,"1,283",,1965,St Vincent & The Grenadines,,Lubecker Schifffahrts,Germany,Sonata Shipping Co Ltd,Sonata Shipping Co Ltd,St Vincent & The Grenadines,Grenaa,Denmark,22-Mar
2022,7713345,LARGONA,General Cargo Ship,866,,1978,St Vincent & The Grenadines,,Lubecker Schifffahrts,Germany,Anna Shipping Co Ltd,Largo Shipping S de RL,Honduras,,Norway,22-Apr
2022,8407735,MARELLA DREAM,Passenger/Cruise,"54,763","19,391",1986,Comoros,Malta,TUI AG,Germany,Marella Cruises,TUI UK Ltd,United Kingdom,Aliaga,Turkey,22-Jun
2022,8027298,MARELLA CELEBRATION,Passenger/Cruise,"33,933","19,273",1984,Unknown,Malta,TUI AG,Germany,Marella Cruises,TUI UK Ltd,United Kingdom,Aliaga,Turkey,22-Sep
2022,7362108,ILOS,Passenger/Ro-Ro Ship (Vehicles),"13,572","8,611",1975,Togo,,ANEN SA,Greece,ANEN SA,ANEN SA,Greece,Aliaga,Turkey,22-May
2022,7332672,LENE,Passenger/Ro-Ro Ship (Vehicles),"13,302",,1973,Togo,,ANEN SA,Greece,ANEN SA,ANEN SA,Greece,Aliaga,Turkey,22-Jun
2022,7347548,RICH,Passenger/Ro-Ro Ship (Vehicles),"13,336","7,198",1974,Comoros,Cyprus,A-Ships Management SA,Greece,A-Ships Management SA,Ambition Maritime SA,Marshall Islands,Alang,India,22-Jun
2022,8612134,LIBRA,Passenger/Cruise,"42,285",,1988,Togo,Bahamas,Attica Group,Greece,Flash Maritime Ltd-MAI,Flash Maritime Ltd-MAI,Marshall Islands,Aliaga,Turkey,22-May
2022,9103831,DORA,Chemical/Products Tanker,"31,183","12,615",1999,Comoros,Greece,Avin International SA,Greece,Tanco Ship Management SA,Notus Oceanway SA,Liberia,Alang,India,22-Dec
2022,8400531,PROSPERITY,Bulk Carrier,"16,582","5,822",1986,Panama,,Channel Carriers Inc,Greece,Tasfiye Halinde Onal Gemicilik,Carriers Bulk Enterprises,British Virgin Islands,Chittagong,Bangladesh,22-Oct
2022,9292565,STARLET,Bulk Carrier,"88,930","23,684",2004,Comoros,Marshall Islands,Chartworld Maritime Mngmt,Greece,Chartworld Maritime Mngmt,Loren Trading Inc,Liberia,Chittagong,Bangladesh,22-Oct
2022,9234496,KANE,Chemical/Products Tanker,"30,770","12,389",2002,St Kitts & Nevis,Liberia,European Navigation Inc,Greece,European Product Carriers Ltd,Bene Maritime,Liberia,Chittagong,Bangladesh,22-Feb
2022,9424429,FAIR PIGASOS,Chemical/Products Tanker,"7,534","3,803",2010,Liberia,,Fairdeal Group Mgmt SA,Greece,Fairdeal Group Mgmt SA,Alfa Ena Shipping Ltd,Liberia,Gadani,Pakistan,22-Jan
2022,9424431,WESTIN 101,Chemical/Products Tanker,"7,534","3,803",2010,Panama,Liberia,Fairdeal Group Mgmt SA,Greece,Fairdeal Group Mgmt SA,Alfa Dyo Shipping Ltd,Liberia,Gadani,Pakistan,22-Jun
2022,9252060,STAR,Chemical/Products Tanker,"27,352","9,612",2002,Liberia,,IMS SA,Greece,IMS SA,Midgard Services SA,Liberia,Chittagong,Bangladesh,22-Feb
2022,9237527,NEW INSPIRATION,Crude Oil Tanker,"1,59,613","40,737",2002,Liberia,,New Shipping Ltd-LIB,Greece,New Shipping Ltd-LIB,Symmetrical Investment Co,Liberia,Gadani,Pakistan,22-Feb
2022,9221891,STAR I,Crude Oil Tanker,"59,827","17,587",2001,Liberia,,New Shipping Ltd-LIB,Greece,New Shipping Ltd-LIB,Audley Maritime Corp,Liberia,Gadani,Pakistan,22-Mar
2022,9228239,SUNBEAM,Bulk Carrier,"85,399","21,018",2000,Marshall Islands,,Nicholas G Moundreas Shipping,Greece,NGM Energy SA,Navy Shipmanagement Co,Marshall Islands,Gadani,Pakistan,22-May
2022,9178056,STROVOLOS,Products Tanker,"28,546","9,368",1999,Bahamas,,Polys Haji-Ioannou Group,Greece,World Tankers Management Pte,Strovolos Shipping Co Ltd,Liberia,Chittagong,Bangladesh,22-Oct
2022,6918560,RIVIERA,"Accommodation Vessel, Stationary","8,893","4,833",1969,Comoros,Cyprus,Sea Jets Maritime Co,Greece,Sea Jets Maritime Co,Jambo Jet Maritime Co,Greece,Alang,India,22-Nov
2022,7382433,CHRISTOS XXIII,Offshore Tug/Supply Ship,"1,323",,1975,Panama,,Spanopoulos Group SA,Greece,Spanopoulos Group SA,IMS Christos XXIII SA,Marshall Islands,Aliaga,Turkey,22-Nov
2022,9252979,NORTH,Crude Oil Tanker,"56,203","16,224",2003,Panama,,SR Navigation SA,Greece,SR Navigation SA,Marblue Shipping Company SA,Panama,Chittagong,Bangladesh,22-Jan
2022,7361398,LOUP,Chemical Tanker,"1,982","1,247",1974,Togo,Greece,Unknown,Greece,Unknown,Unknown,Unknown,Aliaga,Turkey,22-May
2022,7391214,DAHLIA,LNG Tanker,"88,919","33,141",1979,Palau,Norway,Elliot SWG,Hong Kong,Hong Kong LNG Ltd,Hong Kong LNG Ltd,Hong Kong,Alang,India,22-May
2022,9083275,JAMILA,Bulk Carrier,"26,823","7,765",1995,Comoros,Panama,Fujian Shipping Trading Co Ltd,Hong Kong,Fujian Shipping Trading Co Ltd,Rudolph Marine Ltd,Marshall Islands,Gadani,Pakistan,22-Dec
2022,8217104,OCEAN MARINER,Refrigerated Cargo Ship,"5,070","3,290",1983,Panama,,Good Success Transportation,Hong Kong,Good Success Transportation,Good Success Transportation,Hong Kong,Chittagong,Bangladesh,22-Mar
2022,9118848,AN PING 8,Bulk Carrier,"35,997","9,804",1995,Panama,,Hong Teng Shipping Ltd,Hong Kong,Tian Heng Shipping Management,Hong Teng Shipping Ltd,Hong Kong,Chittagong,Bangladesh,22-Dec
2022,8200527,Y 6,Bulk Carrier,"24,843","8,443",1986,St Kitts & Nevis,Sierra Leone,Hongfan International Shipping,Hong Kong,Hongfan International Shipping,Hongfan International Shipping,Hong Kong,Chittagong,Bangladesh,22-Jan
2022,9057018,ONE VISION,Bulk Carrier,"53,935","13,616",1993,Comoros,Panama,Ocean Faith International,Hong Kong,Ocean Faith International,Best Vision International Shpg,Hong Kong,Chittagong,Bangladesh,22-Mar
2022,9227003,SHINY,Bulk Carrier,"85,906","22,037",2002,St Kitts & Nevis,Liberia,Shinyo International Group Ltd,Hong Kong,Shinyo Fortune Ltd,Shinyo Fortune Ltd,Liberia,Chittagong,Bangladesh,22-Oct
2022,9535943,WINTON T128,Aggregates Carrier,"1,467",975,2003,Panama,,Winton Enterprises Ltd,Hong Kong,Winton Enterprises Ltd,Winton Enterprises Ltd,Hong Kong,Chittagong,Bangladesh,22-Jun
2022,7125861,DRAGON,Passenger/Cruise,"18,455","10,300",1972,St Kitts & Nevis,Panama,Hopewin Ship Management,Hong Kong ,Hopewin Ship Management,Hopewin Ship Management,Hong Kong ,Gadani,Pakistan,22-Jan
2022,8112744,RIDLEY,Research Survey Vessel,"1,241","1,292",1981,Comoros,Marshall Islands,Ho Choi Marine Ltd,"Hong Kong, China",Ho Choi Marine Ltd,Ho Choi Marine Ltd,Marshall Islands,Alang,India,22-Jul
2022,7383009,HRAFN,Fishing Vessel,601,,1974,Iceland,,Thorbjorn Fiskanes hf,Iceland,Thorbjorn Fiskanes hf,Thorbjorn Fiskanes hf,Iceland,Ghent,Belgium,22-May
2022,7511539,KLAKKUR,Fishing Vessel,744,,1977,Iceland,,Tjaldtangi ehf,Iceland,Tjaldtangi ehf,Tjaldtangi ehf,Iceland,Ghent,Belgium,22-Oct
2022,8754683,ABA V,"Drilling Rig, jack up","5,250","6,546",1973,St Kitts & Nevis,Panama,Aban Offshore Ltd,India,Aban Offshore Ltd,Aban Offshore Ltd,India,Alang,India,22-May
2022,7411521,ABA I,Drilling Ship,"12,386","11,148",1976,St Kitts & Nevis,Bahamas,Aban Offshore Ltd,India,Aban Singapore Pte Ltd,Aban Abraham Pte Ltd,Singapore,Alang,India,22-Aug
2022,8752518,ABA,"Drilling Rig, jack up","6,173","6,237",1982,St Kitts & Nevis,Mongolia,Aban Offshore Ltd,India,Aban Offshore Ltd,Aban Offshore Ltd,India,Alang,India,22-Sep
